station,year,month,day,date,total_daily_rainfall,highest_30min_rainfall,highest_60min_rainfall,highest_120min_rainfall,mean_temp,max_temp,min_temp,mean_wind_sp,max_wind_sp,station_code,latitude,longitude,rainy_day
Tengah,2016,11,18,2016-11-18,41.5,,,,26.0,33.3,23.6,6.8,29.5,23,1.3858,103.7114,1
Tengah,2016,11,19,2016-11-19,0.0,,,,27.1,32.3,24.5,5.0,18.4,23,1.3858,103.7114,0
Tengah,2016,11,20,2016-11-20,0.1,,,,27.2,31.7,24.2,5.8,24.1,23,1.3858,103.7114,0
Tengah,2016,11,21,2016-11-21,3.7,,,,27.6,31.8,24.5,7.9,24.1,23,1.3858,103.7114,1
Tengah,2016,11,22,2016-11-22,0.3,,,,26.5,29.5,24.0,7.2,27.7,23,1.3858,103.7114,1
Tengah,2016,11,23,2016-11-23,3.5,,,,27.8,31.1,24.2,6.5,20.5,23,1.3858,103.7114,1
Tengah,2016,11,24,2016-11-24,0.0,,,,,33.2,23.6,9.0,25.9,23,1.3858,103.7114,0
Tengah,2016,11,25,2016-11-25,0.2,,,,27.6,33.9,24.2,8.3,33.5,23,1.3858,103.7114,1
Tengah,2016,11,26,2016-11-26,35.3,,,,26.8,32.5,23.9,6.5,35.3,23,1.3858,103.7114,1
Tengah,2016,11,27,2016-11-27,10.4,,,,27.0,30.5,0.0,9.0,31.3,23,1.3858,103.7114,1
Tengah,2016,11,28,2016-11-28,0.0,,,,,30.5,24.2,11.5,37.1,23,1.3858,103.7114,0
Tengah,2016,11,29,2016-11-29,0.0,,,,26.1,28.8,23.5,8.6,25.9,23,1.3858,103.7114,0
Tengah,2016,11,30,2016-11-30,0.0,,,,27.2,32.0,23.8,12.2,33.5,23,1.3858,103.7114,0
Tengah,2016,5,1,2016-05-01,7.2,,,,28.3,35.3,24.2,5.8,42.5,23,1.3858,103.7114,1
Tengah,2016,5,2,2016-05-02,19.2,,,,27.3,34.0,24.5,5.4,33.5,23,1.3858,103.7114,1
Tengah,2016,5,3,2016-05-03,0.0,,,,28.4,35.7,24.8,6.1,37.1,23,1.3858,103.7114,0
Tengah,2016,5,4,2016-05-04,0.0,,,,30.0,35.8,25.2,8.6,24.1,23,1.3858,103.7114,0
Tengah,2016,5,5,2016-05-05,30.0,,,,,35.0,24.2,6.5,46.4,23,1.3858,103.7114,1
Tengah,2016,5,6,2016-05-06,13.8,,,,,36.1,24.3,7.6,35.3,23,1.3858,103.7114,1
Tengah,2016,5,7,2016-05-07,3.5,,,,27.5,34.1,24.7,6.5,25.9,23,1.3858,103.7114,1
Tengah,2016,5,8,2016-05-08,0.0,,,,,33.5,25.0,5.4,22.3,23,1.3858,103.7114,0
Tengah,2016,5,9,2016-05-09,0.0,,,,28.4,34.3,25.5,5.0,33.5,23,1.3858,103.7114,0
Tengah,2016,5,10,2016-05-10,0.0,,,,29.2,35.7,25.5,6.5,27.7,23,1.3858,103.7114,0
Tengah,2016,5,11,2016-05-11,24.0,,,,28.2,35.0,25.2,5.0,55.4,23,1.3858,103.7114,1
Tengah,2016,5,12,2016-05-12,0.0,,,,28.3,34.2,25.0,6.8,29.5,23,1.3858,103.7114,0
Tengah,2016,5,13,2016-05-13,0.0,,,,28.0,32.2,25.2,6.1,22.3,23,1.3858,103.7114,0
Tengah,2016,5,14,2016-05-14,23.1,,,,26.7,32.4,24.3,5.4,38.9,23,1.3858,103.7114,1
Tengah,2016,5,15,2016-05-15,42.0,,,,27.5,33.2,24.2,7.6,27.7,23,1.3858,103.7114,1
Tengah,2016,5,16,2016-05-16,1.1,,,,27.7,33.4,24.9,9.0,31.3,23,1.3858,103.7114,1
Tengah,2016,5,17,2016-05-17,1.1,,,,28.6,35.0,25.5,4.7,27.7,23,1.3858,103.7114,1
Tengah,2016,5,18,2016-05-18,14.6,,,,27.0,32.9,25.0,6.5,25.9,23,1.3858,103.7114,1
Tengah,2016,5,19,2016-05-19,0.0,,,,28.5,33.8,25.0,6.8,24.1,23,1.3858,103.7114,0
Tengah,2016,5,20,2016-05-20,0.0,,,,28.8,33.3,24.6,7.2,24.1,23,1.3858,103.7114,0
Tengah,2016,5,21,2016-05-21,7.2,,,,28.1,32.0,24.4,9.0,42.5,23,1.3858,103.7114,1
Tengah,2016,5,22,2016-05-22,45.1,,,,28.1,34.0,24.6,7.2,44.3,23,1.3858,103.7114,1
Tengah,2016,5,23,2016-05-23,0.0,,,,29.3,34.8,25.0,8.3,24.1,23,1.3858,103.7114,0
Tengah,2016,5,24,2016-05-24,0.0,,,,29.2,33.3,26.0,8.3,31.3,23,1.3858,103.7114,0
Tengah,2016,5,25,2016-05-25,6.9,,,,29.2,34.6,24.6,7.6,27.7,23,1.3858,103.7114,1
Tengah,2016,5,26,2016-05-26,0.0,,,,28.2,32.9,25.5,8.6,25.9,23,1.3858,103.7114,0
Tengah,2016,5,27,2016-05-27,0.0,,,,29.0,33.8,24.7,9.7,29.5,23,1.3858,103.7114,0
Tengah,2016,5,28,2016-05-28,3.0,,,,28.2,32.8,24.7,6.5,20.5,23,1.3858,103.7114,1
Tengah,2016,5,29,2016-05-29,0.0,,,,29.3,34.7,24.9,6.1,18.4,23,1.3858,103.7114,0
Tengah,2016,5,30,2016-05-30,5.3,,,,28.1,33.3,24.5,7.2,37.1,23,1.3858,103.7114,1
Tengah,2016,5,31,2016-05-31,0.0,,,,28.6,34.3,25.0,6.5,27.7,23,1.3858,103.7114,0
Tengah,2014,7,1,2014-07-01,0.0,,,,27.4,32.7,23.8,7.0,24.1,23,1.3858,103.7114,0
Tengah,2014,7,2,2014-07-02,0.0,,,,28.0,32.1,24.2,11.9,25.9,23,1.3858,103.7114,0
Tengah,2014,7,3,2014-07-03,0.0,,,,27.7,31.6,24.8,8.1,24.1,23,1.3858,103.7114,0
Tengah,2014,7,4,2014-07-04,0.2,,,,27.9,31.6,22.6,8.5,27.7,23,1.3858,103.7114,1
Tengah,2014,7,5,2014-07-05,65.6,,,,26.5,30.6,22.9,9.5,37.1,23,1.3858,103.7114,1
Tengah,2014,7,6,2014-07-06,0.0,,,,27.5,31.9,24.6,9.4,33.5,23,1.3858,103.7114,0
Tengah,2014,7,7,2014-07-07,35.7,,,,27.3,32.6,22.5,9.0,44.3,23,1.3858,103.7114,1
Tengah,2014,7,8,2014-07-08,31.9,,,,27.2,31.8,23.0,7.5,51.8,23,1.3858,103.7114,1
Tengah,2014,7,9,2014-07-09,52.1,,,,27.2,30.0,23.7,8.4,42.5,23,1.3858,103.7114,1
Tengah,2014,7,10,2014-07-10,0.0,,,,28.4,33.2,25.1,8.7,35.3,23,1.3858,103.7114,0
Tengah,2014,7,11,2014-07-11,1.3,,,,27.7,32.5,23.8,6.5,22.3,23,1.3858,103.7114,1
Tengah,2014,7,12,2014-07-12,0.0,,,,26.9,30.8,24.0,9.7,33.5,23,1.3858,103.7114,0
Tengah,2014,7,13,2014-07-13,0.0,,,,29.0,33.1,25.9,11.0,27.7,23,1.3858,103.7114,0
Tengah,2014,7,14,2014-07-14,0.0,,,,29.8,33.7,26.4,8.0,25.9,23,1.3858,103.7114,0
Tengah,2014,7,15,2014-07-15,0.0,,,,29.4,33.0,25.1,8.7,24.1,23,1.3858,103.7114,0
Tengah,2014,7,16,2014-07-16,0.0,,,,29.2,34.3,23.5,9.7,25.9,23,1.3858,103.7114,0
Tengah,2014,7,17,2014-07-17,0.6,,,,27.4,31.3,23.4,8.1,33.5,23,1.3858,103.7114,1
Tengah,2014,7,18,2014-07-18,0.0,,,,28.8,33.1,25.0,10.1,29.5,23,1.3858,103.7114,0
Tengah,2014,7,19,2014-07-19,0.0,,,,28.2,32.7,,10.9,42.5,23,1.3858,103.7114,0
Tengah,2014,7,20,2014-07-20,0.0,,,,28.8,33.5,,9.4,24.1,23,1.3858,103.7114,0
Tengah,2014,7,21,2014-07-21,0.0,,,,28.8,33.6,25.3,11.6,31.3,23,1.3858,103.7114,0
Tengah,2014,7,22,2014-07-22,0.0,,,,29.1,33.8,25.5,13.5,37.1,23,1.3858,103.7114,0
Tengah,2014,7,23,2014-07-23,4.3,,,,28.8,32.2,24.8,8.5,31.3,23,1.3858,103.7114,1
Tengah,2014,7,24,2014-07-24,0.0,,,,28.8,33.3,24.2,9.8,29.5,23,1.3858,103.7114,0
Tengah,2014,7,25,2014-07-25,0.0,,,,29.2,34.4,24.5,10.8,29.5,23,1.3858,103.7114,0
Tengah,2014,7,26,2014-07-26,0.0,,,,29.8,34.3,21.8,10.1,29.5,23,1.3858,103.7114,0
Tengah,2014,7,27,2014-07-27,34.8,,,,27.5,33.1,21.6,7.8,55.4,23,1.3858,103.7114,1
Tengah,2014,7,28,2014-07-28,0.5,,,,28.1,32.6,25.0,7.1,35.3,23,1.3858,103.7114,1
Tengah,2014,7,29,2014-07-29,10.6,,,,26.0,30.2,23.7,7.6,40.7,23,1.3858,103.7114,1
Tengah,2014,7,30,2014-07-30,29.4,,,,25.8,30.5,23.9,4.6,35.3,23,1.3858,103.7114,1
Tengah,2014,7,31,2014-07-31,0.0,,,,26.9,30.0,24.0,9.4,33.5,23,1.3858,103.7114,0
Tengah,2014,6,1,2014-06-01,15.8,,,,28.3,32.4,23.3,8.5,40.7,23,1.3858,103.7114,1
Tengah,2014,6,2,2014-06-02,6.3,,,,27.8,32.5,25.0,5.1,33.5,23,1.3858,103.7114,1
Tengah,2014,6,3,2014-06-03,0.0,,,,28.4,32.6,24.9,8.2,31.3,23,1.3858,103.7114,0
Tengah,2014,6,4,2014-06-04,1.3,,,,27.3,30.0,24.7,7.0,27.7,23,1.3858,103.7114,1
Tengah,2014,6,5,2014-06-05,6.8,,,,26.4,30.8,24.1,11.0,37.1,23,1.3858,103.7114,1
Tengah,2014,6,6,2014-06-06,7.5,,,,26.7,32.0,24.5,8.0,44.3,23,1.3858,103.7114,1
Tengah,2014,6,7,2014-06-07,0.0,,,,28.2,32.8,24.7,9.9,31.3,23,1.3858,103.7114,0
Tengah,2014,6,8,2014-06-08,0.0,,,,29.3,34.0,25.5,10.8,25.9,23,1.3858,103.7114,0
Tengah,2014,6,9,2014-06-09,0.0,,,,28.8,34.5,24.7,9.3,31.3,23,1.3858,103.7114,0
Tengah,2014,6,10,2014-06-10,0.5,,,,29.1,35.0,25.6,7.3,25.9,23,1.3858,103.7114,1
Tengah,2014,6,11,2014-06-11,0.0,,,,29.7,34.0,23.5,10.1,24.1,23,1.3858,103.7114,0
Tengah,2014,6,12,2014-06-12,2.8,,,,28.3,34.0,24.5,8.8,25.9,23,1.3858,103.7114,1
Tengah,2014,6,13,2014-06-13,0.0,,,,29.6,34.1,26.0,8.4,22.3,23,1.3858,103.7114,0
Tengah,2014,6,14,2014-06-14,21.3,,,,26.7,29.8,22.6,6.4,48.2,23,1.3858,103.7114,1
Tengah,2014,6,15,2014-06-15,0.0,,,,28.8,32.8,25.9,8.9,24.1,23,1.3858,103.7114,0
Tengah,2014,6,16,2014-06-16,0.0,,,,29.7,33.4,26.7,10.0,31.3,23,1.3858,103.7114,0
Tengah,2014,6,17,2014-06-17,0.0,,,,29.9,33.8,23.0,9.6,27.7,23,1.3858,103.7114,0
Tengah,2014,6,18,2014-06-18,14.5,,,,28.6,33.2,24.3,8.7,29.5,23,1.3858,103.7114,1
Tengah,2014,6,19,2014-06-19,4.2,,,,28.9,33.8,25.5,8.0,24.1,23,1.3858,103.7114,1
Tengah,2014,6,20,2014-06-20,0.0,,,,30.1,34.1,26.1,10.1,27.7,23,1.3858,103.7114,0
Tengah,2014,6,21,2014-06-21,0.0,,,,30.1,34.8,25.2,9.3,29.5,23,1.3858,103.7114,0
Tengah,2014,6,22,2014-06-22,18.5,,,,28.9,33.5,25.0,7.9,27.7,23,1.3858,103.7114,1
Tengah,2014,6,23,2014-06-23,0.0,,,,28.8,33.7,24.9,9.4,29.5,23,1.3858,103.7114,0
Tengah,2014,6,24,2014-06-24,9.9,,,,28.5,33.6,22.6,7.0,25.9,23,1.3858,103.7114,1
Tengah,2014,6,25,2014-06-25,33.3,,,,27.9,31.9,23.2,9.1,40.7,23,1.3858,103.7114,1
Tengah,2014,6,26,2014-06-26,0.9,,,,28.6,33.2,23.7,11.4,37.1,23,1.3858,103.7114,1
Tengah,2014,6,27,2014-06-27,0.0,,,,26.8,30.1,24.2,7.7,38.9,23,1.3858,103.7114,0
Tengah,2014,6,28,2014-06-28,0.0,,,,28.3,32.2,24.7,6.9,20.5,23,1.3858,103.7114,0
Tengah,2014,6,29,2014-06-29,7.9,,,,27.5,31.9,22.7,7.4,24.1,23,1.3858,103.7114,1
Tengah,2014,6,30,2014-06-30,39.0,,,,26.3,31.0,23.5,7.3,29.5,23,1.3858,103.7114,1
Tengah,2014,12,1,2014-12-01,11.7,,,,,29.8,22.6,5.8,46.4,23,1.3858,103.7114,1
Tengah,2014,12,2,2014-12-02,0.0,,,,27.9,32.1,23.8,8.6,24.1,23,1.3858,103.7114,0
Tengah,2014,12,3,2014-12-03,0.0,,,,28.9,33.9,24.5,7.9,25.9,23,1.3858,103.7114,0
Tengah,2014,12,4,2014-12-04,36.2,,,,25.9,28.4,22.6,6.6,29.5,23,1.3858,103.7114,1
Tengah,2014,12,5,2014-12-05,0.0,,,,28.6,34.5,23.9,7.3,18.4,23,1.3858,103.7114,0
Tengah,2014,12,6,2014-12-06,27.6,,,,26.6,29.7,22.8,7.1,44.3,23,1.3858,103.7114,1
Tengah,2014,12,7,2014-12-07,76.8,,,,26.5,33.6,23.0,9.0,53.6,23,1.3858,103.7114,1
Tengah,2014,12,8,2014-12-08,1.3,,,,25.8,30.3,23.5,6.9,29.5,23,1.3858,103.7114,1
Tengah,2014,12,9,2014-12-09,0.0,,,,27.0,32.2,23.8,11.7,35.3,23,1.3858,103.7114,0
Tengah,2014,12,10,2014-12-10,0.0,,,,27.5,33.8,23.7,12.7,40.7,23,1.3858,103.7114,0
Tengah,2014,12,11,2014-12-11,33.2,,,,25.8,32.5,23.3,10.2,48.2,23,1.3858,103.7114,1
Tengah,2014,12,12,2014-12-12,0.0,,,,27.0,33.0,23.7,11.8,33.5,23,1.3858,103.7114,0
Tengah,2014,12,13,2014-12-13,18.0,,,,26.1,32.7,23.6,11.9,38.9,23,1.3858,103.7114,1
Tengah,2014,12,14,2014-12-14,0.2,,,,27.2,33.3,23.9,8.1,29.5,23,1.3858,103.7114,1
Tengah,2014,12,15,2014-12-15,1.1,,,,27.1,32.6,23.6,11.1,31.3,23,1.3858,103.7114,1
Tengah,2014,12,16,2014-12-16,0.4,,,,26.2,29.7,23.7,6.8,22.3,23,1.3858,103.7114,1
Tengah,2014,12,17,2014-12-17,23.5,,,,25.6,31.3,23.5,8.6,31.3,23,1.3858,103.7114,1
Tengah,2014,12,18,2014-12-18,48.2,,,,26.5,34.1,23.8,11.6,40.7,23,1.3858,103.7114,1
Tengah,2014,12,19,2014-12-19,35.8,,,,24.3,25.6,23.0,7.5,29.5,23,1.3858,103.7114,1
Tengah,2014,12,20,2014-12-20,14.6,,,,26.1,33.4,23.4,9.9,48.2,23,1.3858,103.7114,1
Tengah,2014,12,21,2014-12-21,2.4,,,,25.8,32.5,23.7,9.9,29.5,23,1.3858,103.7114,1
Tengah,2014,12,22,2014-12-22,0.0,,,,26.2,31.0,24.2,6.5,31.3,23,1.3858,103.7114,0
Tengah,2014,12,23,2014-12-23,0.3,,,,26.0,29.5,,8.0,27.7,23,1.3858,103.7114,1
Tengah,2014,12,24,2014-12-24,47.7,,,,26.1,32.9,,7.1,42.5,23,1.3858,103.7114,1
Tengah,2014,12,25,2014-12-25,0.0,,,,26.8,32.1,,7.3,20.5,23,1.3858,103.7114,0
Tengah,2014,12,26,2014-12-26,44.3,,,,24.7,28.2,22.5,5.7,24.1,23,1.3858,103.7114,1
Tengah,2014,12,27,2014-12-27,8.5,,,,25.1,31.6,22.6,6.5,27.7,23,1.3858,103.7114,1
Tengah,2014,12,28,2014-12-28,0.9,,,,25.8,29.8,23.4,13.0,31.3,23,1.3858,103.7114,1
Tengah,2014,12,29,2014-12-29,9.6,,,,25.2,29.6,23.3,14.1,40.7,23,1.3858,103.7114,1
Tengah,2014,12,30,2014-12-30,0.0,,,,25.3,27.7,23.3,11.2,31.3,23,1.3858,103.7114,0
Tengah,2014,12,31,2014-12-31,0.0,,,,25.9,29.5,23.8,11.8,31.3,23,1.3858,103.7114,0
Tengah,2016,4,1,2016-04-01,0.0,,,,29.4,35.7,24.5,14.0,35.3,23,1.3858,103.7114,0
Tengah,2016,4,2,2016-04-02,0.0,,,,29.5,35.9,25.5,12.6,35.3,23,1.3858,103.7114,0
Tengah,2016,4,3,2016-04-03,21.0,,,,27.7,34.3,24.5,7.6,51.8,23,1.3858,103.7114,1
Tengah,2016,4,4,2016-04-04,0.2,,,,28.4,34.6,25.5,9.7,24.1,23,1.3858,103.7114,1
Tengah,2016,4,5,2016-04-05,11.9,,,,27.8,33.6,24.9,7.2,33.5,23,1.3858,103.7114,1
Tengah,2016,4,6,2016-04-06,0.0,,,,28.8,34.2,24.0,8.6,24.1,23,1.3858,103.7114,0
Tengah,2016,4,7,2016-04-07,8.0,,,,28.7,35.2,24.0,7.9,27.7,23,1.3858,103.7114,1
Tengah,2016,4,8,2016-04-08,0.6,,,,28.7,34.7,24.8,7.6,27.7,23,1.3858,103.7114,1
Tengah,2016,4,9,2016-04-09,6.5,,,,27.3,33.7,24.0,7.2,27.7,23,1.3858,103.7114,1
Tengah,2016,4,10,2016-04-10,19.7,,,,28.2,35.2,24.9,6.5,50.0,23,1.3858,103.7114,1
Tengah,2016,4,11,2016-04-11,0.0,,,,29.1,33.5,25.5,9.0,29.5,23,1.3858,103.7114,0
Tengah,2016,4,12,2016-04-12,3.3,,,,29.1,34.7,25.8,10.1,29.5,23,1.3858,103.7114,1
Tengah,2016,4,13,2016-04-13,8.1,,,,29.1,34.7,25.2,10.8,40.7,23,1.3858,103.7114,1
Tengah,2016,4,14,2016-04-14,0.0,,,,29.0,34.2,25.7,6.5,25.9,23,1.3858,103.7114,0
Tengah,2016,4,15,2016-04-15,2.2,,,,28.3,32.3,24.8,6.8,42.5,23,1.3858,103.7114,1
Tengah,2016,4,16,2016-04-16,8.4,,,,28.2,35.1,25.5,5.4,31.3,23,1.3858,103.7114,1
Tengah,2016,4,17,2016-04-17,11.5,,,,28.5,36.2,24.2,7.6,50.0,23,1.3858,103.7114,1
Tengah,2016,4,18,2016-04-18,0.0,,,,29.4,35.8,24.8,6.5,22.3,23,1.3858,103.7114,0
Tengah,2016,4,19,2016-04-19,0.0,,,,,36.0,25.4,12.2,37.1,23,1.3858,103.7114,0
Tengah,2016,4,20,2016-04-20,49.3,,,,,35.1,24.2,11.2,51.8,23,1.3858,103.7114,1
Tengah,2016,4,21,2016-04-21,0.0,,,,29.3,35.1,25.4,9.4,27.7,23,1.3858,103.7114,0
Tengah,2016,4,22,2016-04-22,2.0,,,,28.9,34.8,25.5,7.2,33.5,23,1.3858,103.7114,1
Tengah,2016,4,23,2016-04-23,1.7,,,,28.8,34.8,25.5,7.2,31.3,23,1.3858,103.7114,1
Tengah,2016,4,24,2016-04-24,0.2,,,,28.8,33.2,26.0,6.8,22.3,23,1.3858,103.7114,1
Tengah,2016,4,25,2016-04-25,7.2,,,,27.7,33.4,25.0,5.0,31.3,23,1.3858,103.7114,1
Tengah,2016,4,26,2016-04-26,0.0,,,,28.7,33.7,25.2,6.8,22.3,23,1.3858,103.7114,0
Tengah,2016,4,27,2016-04-27,11.5,,,,27.9,33.3,24.6,5.8,24.1,23,1.3858,103.7114,1
Tengah,2016,4,28,2016-04-28,5.3,,,,27.7,33.5,24.8,6.8,25.9,23,1.3858,103.7114,1
Tengah,2016,4,29,2016-04-29,2.4,,,,27.1,33.5,24.8,5.8,33.5,23,1.3858,103.7114,1
Tengah,2016,4,30,2016-04-30,12.3,,,,27.3,34.9,24.2,6.8,37.1,23,1.3858,103.7114,1
Tengah,2016,10,1,2016-10-01,0.1,,,,28.3,32.0,25.2,8.6,48.2,23,1.3858,103.7114,0
Tengah,2016,10,2,2016-10-02,0.0,,,,30.1,34.1,22.7,10.1,31.3,23,1.3858,103.7114,0
Tengah,2016,10,3,2016-10-03,10.0,,,,26.8,31.0,23.6,8.6,38.9,23,1.3858,103.7114,1
Tengah,2016,10,4,2016-10-04,0.0,,,,27.4,33.6,24.3,9.4,29.5,23,1.3858,103.7114,0
Tengah,2016,10,5,2016-10-05,0.0,,,,27.6,32.2,24.5,7.6,27.7,23,1.3858,103.7114,0
Tengah,2016,10,6,2016-10-06,0.6,,,,27.2,31.0,23.2,8.3,22.3,23,1.3858,103.7114,1
Tengah,2016,10,7,2016-10-07,63.2,,,,24.8,27.1,23.2,6.1,40.7,23,1.3858,103.7114,1
Tengah,2016,10,8,2016-10-08,0.0,,,,27.4,32.6,23.9,8.6,29.5,23,1.3858,103.7114,0
Tengah,2016,10,9,2016-10-09,0.0,,,,29.0,33.0,24.3,7.2,29.5,23,1.3858,103.7114,0
Tengah,2016,10,10,2016-10-10,0.0,,,,29.4,34.9,25.2,9.7,31.3,23,1.3858,103.7114,0
Tengah,2016,10,11,2016-10-11,0.0,,,,30.0,34.9,25.5,11.2,37.1,23,1.3858,103.7114,0
Tengah,2016,10,12,2016-10-12,0.0,,,,29.5,34.2,25.7,10.1,35.3,23,1.3858,103.7114,0
Tengah,2016,10,13,2016-10-13,0.3,,,,28.7,32.4,23.9,8.3,37.1,23,1.3858,103.7114,1
Tengah,2016,10,14,2016-10-14,23.7,,,,28.0,32.2,23.4,10.1,38.9,23,1.3858,103.7114,1
Tengah,2016,10,15,2016-10-15,0.0,,,,29.3,34.2,24.9,10.1,33.5,23,1.3858,103.7114,0
Tengah,2016,10,16,2016-10-16,7.5,,,,28.6,32.8,26.2,8.6,46.4,23,1.3858,103.7114,1
Tengah,2016,10,17,2016-10-17,0.0,,,,28.9,32.1,23.6,8.3,25.9,23,1.3858,103.7114,0
Tengah,2016,10,18,2016-10-18,22.5,,,,29.0,33.6,22.3,9.0,40.7,23,1.3858,103.7114,1
Tengah,2016,10,19,2016-10-19,20.7,,,,27.0,30.8,23.4,8.3,53.6,23,1.3858,103.7114,1
Tengah,2016,10,20,2016-10-20,0.0,,,,28.9,33.8,23.3,7.9,25.9,23,1.3858,103.7114,0
Tengah,2016,10,21,2016-10-21,26.8,,,,28.6,33.1,24.0,6.8,40.7,23,1.3858,103.7114,1
Tengah,2016,10,22,2016-10-22,2.0,,,,27.7,30.8,24.2,7.9,37.1,23,1.3858,103.7114,1
Tengah,2016,10,23,2016-10-23,0.0,,,,28.1,33.4,24.7,6.1,25.9,23,1.3858,103.7114,0
Tengah,2016,10,24,2016-10-24,5.7,,,,27.4,30.5,24.5,7.2,24.1,23,1.3858,103.7114,1
Tengah,2016,10,25,2016-10-25,45.0,,,,27.4,32.2,22.6,6.5,48.2,23,1.3858,103.7114,1
Tengah,2016,10,26,2016-10-26,2.1,,,,27.6,33.0,24.2,8.3,27.7,23,1.3858,103.7114,1
Tengah,2016,10,27,2016-10-27,15.3,,,,25.8,29.7,22.4,7.6,35.3,23,1.3858,103.7114,1
Tengah,2016,10,28,2016-10-28,30.4,,,,26.5,32.8,23.3,6.5,24.1,23,1.3858,103.7114,1
Tengah,2016,10,29,2016-10-29,12.3,,,,26.6,30.7,23.6,6.1,33.5,23,1.3858,103.7114,1
Tengah,2016,10,30,2016-10-30,0.5,,,,27.0,30.7,23.8,6.1,24.1,23,1.3858,103.7114,1
Tengah,2016,10,31,2016-10-31,0.4,,,,28.1,32.6,23.8,8.3,27.7,23,1.3858,103.7114,1
Tengah,2016,6,1,2016-06-01,8.6,,,,26.5,29.4,24.0,5.4,33.5,23,1.3858,103.7114,1
Tengah,2016,6,2,2016-06-02,38.0,,,,26.3,33.2,24.6,6.1,44.3,23,1.3858,103.7114,1
Tengah,2016,6,3,2016-06-03,2.1,,,,26.7,32.9,24.0,7.9,31.3,23,1.3858,103.7114,1
Tengah,2016,6,4,2016-06-04,0.3,,,,25.8,27.4,24.2,4.0,29.5,23,1.3858,103.7114,1
Tengah,2016,6,5,2016-06-05,0.0,,,,27.7,32.6,24.6,5.8,18.4,23,1.3858,103.7114,0
Tengah,2016,6,6,2016-06-06,17.2,,,,28.3,33.8,23.9,10.8,46.4,23,1.3858,103.7114,1
Tengah,2016,6,7,2016-06-07,0.0,,,,27.9,33.8,24.4,7.2,27.7,23,1.3858,103.7114,0
Tengah,2016,6,8,2016-06-08,28.8,,,,26.4,30.4,23.3,8.3,38.9,23,1.3858,103.7114,1
Tengah,2016,6,9,2016-06-09,39.2,,,,27.4,32.6,23.3,5.0,42.5,23,1.3858,103.7114,1
Tengah,2016,6,10,2016-06-10,0.5,,,,27.5,32.3,24.5,6.1,25.9,23,1.3858,103.7114,1
Tengah,2016,6,11,2016-06-11,1.0,,,,27.1,31.7,25.0,7.9,27.7,23,1.3858,103.7114,1
Tengah,2016,6,12,2016-06-12,0.1,,,,27.9,32.8,23.9,7.2,25.9,23,1.3858,103.7114,0
Tengah,2016,6,13,2016-06-13,19.8,,,,27.4,31.9,24.6,6.1,29.5,23,1.3858,103.7114,1
Tengah,2016,6,14,2016-06-14,0.2,,,,27.5,31.3,24.2,6.8,22.3,23,1.3858,103.7114,1
Tengah,2016,6,15,2016-06-15,26.8,,,,26.6,31.1,24.2,7.6,27.7,23,1.3858,103.7114,1
Tengah,2016,6,16,2016-06-16,33.2,,,,26.4,30.8,24.0,6.8,38.9,23,1.3858,103.7114,1
Tengah,2016,6,17,2016-06-17,57.5,,,,24.8,29.7,23.1,9.7,38.9,23,1.3858,103.7114,1
Tengah,2016,6,18,2016-06-18,0.2,,,,26.4,31.1,23.8,4.0,18.4,23,1.3858,103.7114,1
Tengah,2016,6,19,2016-06-19,0.0,,,,26.8,30.2,24.0,3.6,11.2,23,1.3858,103.7114,0
Tengah,2016,6,20,2016-06-20,0.0,,,,27.7,32.0,24.4,8.6,29.5,23,1.3858,103.7114,0
Tengah,2016,6,21,2016-06-21,0.0,,,,27.5,32.0,23.8,5.4,22.3,23,1.3858,103.7114,0
Tengah,2016,6,22,2016-06-22,1.2,,,,26.3,31.5,23.9,4.7,25.9,23,1.3858,103.7114,1
Tengah,2016,6,23,2016-06-23,0.0,,,,28.2,33.0,22.6,8.6,25.9,23,1.3858,103.7114,0
Tengah,2016,6,24,2016-06-24,51.3,,,,26.3,29.8,23.0,4.7,50.0,23,1.3858,103.7114,1
Tengah,2016,6,25,2016-06-25,4.0,,,,28.5,33.7,24.7,9.4,24.1,23,1.3858,103.7114,1
Tengah,2016,6,26,2016-06-26,0.8,,,,27.9,31.5,25.3,4.7,16.6,23,1.3858,103.7114,1
Tengah,2016,6,27,2016-06-27,0.0,,,,28.3,32.2,24.5,7.6,13.0,23,1.3858,103.7114,0
Tengah,2016,6,28,2016-06-28,0.0,,,,,34.3,24.8,7.9,25.9,23,1.3858,103.7114,0
Tengah,2016,6,29,2016-06-29,0.0,,,,,34.9,25.3,8.3,25.9,23,1.3858,103.7114,0
Tengah,2016,6,30,2016-06-30,0.0,,,,29.9,34.9,25.6,6.5,25.9,23,1.3858,103.7114,0
Tengah,2016,12,1,2016-12-01,5.1,,,,25.4,28.1,23.4,5.8,24.1,23,1.3858,103.7114,1
Tengah,2016,12,2,2016-12-02,3.1,,,,26.8,31.8,24.2,8.6,31.3,23,1.3858,103.7114,1
Tengah,2016,12,3,2016-12-03,0.0,,,,27.3,30.8,24.2,4.3,16.6,23,1.3858,103.7114,0
Tengah,2016,12,4,2016-12-04,0.0,,,,28.7,34.2,24.9,6.5,24.1,23,1.3858,103.7114,0
Tengah,2016,12,5,2016-12-05,16.3,,,,29.1,35.4,23.5,7.6,29.5,23,1.3858,103.7114,1
